HOLEID,SAMPFROM,SAMPTO,OT_Length,DIP,AZIMUTH,EastT,NorthT,ElevT,EastM,NorthM,ElevM,EastB,NorthB,ElevB,Zn_pct_BEST,SG_Calc_D,Abbrv,OT_OreZone,Ag_ppm_BEST,As_pct_BEST,Cd_ppm_BEST,Co_ppm_BEST,Cu_ppm_BEST,Fe_pct_BEST,Mg_pct_BEST,Ni_ppm_BEST,Pb_pct_BEST,TOTAL_SULPHIDE_D,group,name,Oretyp
MSC-232,4.3,5.3,1,0,0,219396.8175,166303.1175,927.0846772,219396.8874,166302.8373,927.4928608,219396.9568,166302.5542,927.8990892,10.80408984,3.828095238,L_MS,MSA,83.22812745,1.097129146,206,884,10528,22.52719901,2.705159311,5262,4.046565683,69.17088665,DDH,DDH,MS
MSC-232,5.3,6.3,1,0,0,219396.9568,166302.5542,927.8990892,219397.0258,166302.2706,928.305103,219397.0947,166301.987,928.7110912,16.77057353,4.197096774,L_MS,MSA,78.05441176,1.301297426,332,634,3890,24.49089706,1.483496324,3245,3.937856618,82.15721324,DDH,DDH,MS
MSC-232,6.3,7.3,1,0,0,219397.0947,166301.987,928.7110912,219397.1633,166301.7033,929.1170541,219397.2317,166301.4195,929.5229914,22.58544304,4.448888889,L_MS,MSA,75.59493671,1.457481013,476,401,596,27.37949367,0.024936709,1442,3.886708861,96.97050633,DDH,DDH,MS
MSC-232,7.3,8.3,1,0,0,219397.2317,166301.4195,929.5229914,219397.2998,166301.1357,929.9289033,219397.3678,166300.8517,930.3347897,21.78,4.48,L_MS,MSA,74,0.853,537,212,499,28.48,0.005,430,4.11,98.39,DDH,DDH,MS
MSC-232,8.3,9.3,1,0,0,219397.3678,166300.8517,930.3347897,219397.4355,166300.5676,930.7406506,219397.503,166300.2835,931.146486,15.46646181,4.556190476,L_MS,MSA,78.75417032,0.643816506,439,200,343,32.63514486,0.005,489,4.129016681,97.93359965,DDH,DDH,MS
MSC-232,9.3,10.3,1,0,0,219397.503,166300.2835,931.146486,219397.5702,166299.9992,931.5522959,219397.6372,166299.7149,931.9580804,15.2598296,4.40375,L_MS,MSA,77.06726457,0.790324664,447,176,284,31.77926457,0.420538117,532,3.58496861,95.15778475,DDH,DDH,MS
MSC-232,10.3,11.3,1,0,0,219397.6372,166299.7149,931.9580804,219397.704,166299.4305,932.3638393,219397.7706,166299.1459,932.7695728,15.45,4.31,L_MS,MSA,74,1.04,470,140,204,30.08,1.08,596,2.72,90.79,DDH,DDH,MS
MSC-232,11.3,12.3,1,0,0,219397.7706,166299.1459,932.7695728,219397.8369,166298.8613,933.1752807,219397.903,166298.5766,933.5809632,11.51,4.53,L_MS,MSA,66,0.675,370,169,245,35.63,0.03,1043,2.17,96.21,DDH,DDH,MS
MSC-232,12.3,13.3,1,0,0,219397.903,166298.5766,933.5809632,219397.9689,166298.2919,933.9866201,219398.0346,166298.007,934.3922515,14.88180501,4.558571429,L_MS,MSA,98.51383399,0.612982872,486,179,227,33.84173913,0.017957839,953,2.844361001,98.1728722,DDH,DDH,MS
MSC-232,13.3,14.3,1,0,0,219398.0346,166298.007,934.3922515,219398.1,166297.722,934.7978574,219398.1652,166297.437,935.2034378,13.63583967,4.634705882,L_MS,MSA,118.4749077,0.659235281,453,181,221,35.32891158,0.008474908,907,2.634210298,99.26563763,DDH,DDH,MS
MSC-232,14.3,15.4,1.1,0,0,219398.1652,166297.437,935.2034378,219398.2367,166297.1233,935.6495468,219398.3078,166296.8095,936.0956249,5.72,4.68,L_MS,MSA,115,0.858,204,172,234,41.41,0.005,937,1.14,98.8,DDH,DDH,MS
MSC-232,15.4,16.4,1,0,0,219398.3078,166296.8095,936.0956249,219398.3723,166296.5242,936.5011236,219398.4366,166296.2388,936.9065968,3.98,4.66,L_MS,PYCAP,86,0.969,188,28,128,42.2,0.005,211,0.85,97.57,DDH,DDH,PYC
MSC-232,16.4,17.4,1,0,0,219398.4366,166296.2388,936.9065968,219398.5006,166295.9533,937.3120445,219398.5644,166295.6677,937.7174666,3.48548552,4.702857143,L_MS,PYCAP,81.77853492,0.69460477,137,26,112,42.89352641,0.005,195,0.819846678,98.28764906,DDH,DDH,PYC
MSC-232,17.4,18.4,1,0,0,219398.5644,166295.6677,937.7174666,219398.6279,166295.382,938.1228632,219398.6912,166295.0962,938.5282342,2.966666667,4.675555556,L_MS,PYCAP,78.21088435,0.498020408,95,24,102,43.28095238,0.005,188,0.766462585,98.28455782,DDH,DDH,PYC
MSC-232,18.4,19.4,1,0,0,219398.6912,166295.0962,938.5282342,219398.7543,166294.8104,938.9335797,219398.8172,166294.5244,939.3388997,2.18,4.64,L_MS,PYCAP,75,0.433,57,24,101,43,0.005,197,0.63,96.35,DDH,DDH,PYC
MSC-232,19.4,20.4,1,0,0,219398.8172,166294.5244,939.3388997,219398.8798,166294.2384,939.7441941,219398.9422,166293.9523,940.149463,3.636267606,4.54,L_MS,PYCAP,91.71126761,0.397985915,80,98,130,40.73204225,0.494401408,594,0.868732394,93.93084507,DDH,DDH,PYC
MSC-232,20.4,21,0.6,0,0,219398.9422,166293.9523,940.149463,219398.9796,166293.7806,940.392612,219399.0168,166293.6088,940.6357518,4.01,4.52,L_MS,PYCAP,96,0.389,86,118,138,40.15,0.62,697,0.93,93.31,DDH,DDH,PYC
MSC-232,21,22,1,0,0,219399.0168,166293.6088,940.6357518,219399.0787,166293.3225,941.0409645,219399.1404,166293.0362,941.4461515,4.56,2.88,W_BM,DSH,2.5,0.085,34,126,25,2.62,12.12,934,0.43,12.92,DDH,DDH,DSM
MSC-232,22,23,1,0,0,219399.1404,166293.0362,941.4461515,219399.2019,166292.7497,941.851313,219399.2631,166292.4631,942.2564489,4.56,2.88,W_BM,DSH,2.5,0.085,34,126,25,2.62,12.12,934,0.43,12.92,DDH,DDH,DSM
MSC-232,23,24,1,0,0,219399.2631,166292.4631,942.2564489,219399.3241,166292.1765,942.6615593,219399.3848,166291.8897,943.0666441,3.722087615,3.441052632,L_MS,DSH,2.5,0.291270957,27,191,25,26.00242293,5.407425635,1394,0.394981071,61.86683613,DDH,DDH,DSM
MSC-232,24,25,1,0,0,219399.3848,166291.8897,943.0666441,219399.4454,166291.6029,943.4717033,219399.5056,166291.316,943.8767369,4.3,3.05,L_VS,DSH,2.5,0.064,49,28,25,8.64,10.81,209,0.08,25.06,DDH,DDH,DSM
MSC-233,0,1,1,0,0,219395.48,166307.65,923.76,219395.4656,166307.7002,924.2572609,219395.4512,166307.7505,924.7545219,9.96,4.51,L_MS,CUMS,43,0.826,152,447,14502,33.19,0.03,2122,5.84,92.89,DDH,DDH,CUMS
MSC-233,1,2.4,1.4,0,0,219395.4512,166307.7505,924.7545219,219395.431,166307.8208,925.4506872,219395.4109,166307.8912,926.1468525,8.912947148,4.79,L_MS,CUMS,79.34398328,0.714372051,164,416,8821,22.76273813,0.012693341,2312,24.52253807,90.5016811,DDH,DDH,CUMS
MSC-233,2.4,3.4,1,0,0,219395.4109,166307.8912,926.1468525,219395.3964,166307.9414,926.6441135,219395.382,166307.9916,927.1413744,14.12,4.62,L_MS,MSA,157,0.836,430,676,2935,14.8,0.02,4646,28.66,85.94,DDH,DDH,MS
MSC-233,3.4,4.4,1,0,0,219395.382,166307.9916,927.1413744,219395.3676,166308.0419,927.6386354,219395.3532,166308.0921,928.1358963,15.57207273,4.516551724,L_MS,MSA,191.1345455,0.744974545,495,640,1988,19.27541818,0.02,3822,20.65734545,88.47570909,DDH,DDH,MS
MSC-233,4.4,5.4,1,0,0,219395.3532,166308.0921,928.1358963,219395.3388,166308.1423,928.6331573,219395.3244,166308.1926,929.1304182,16.4778168,4.475128205,L_MS,MSA,212.0832122,0.675265407,535,608,1137,23.67530478,0.019498937,3103,13.3097696,90.79136338,DDH,DDH,MS
MSC-233,5.4,6.4,1,0,0,219395.3244,166308.1926,929.1304182,219395.31,166308.2428,929.6276792,219395.2956,166308.2931,930.1249401,10.37,4.48,L_MS,MSA,62,0.813,244,580,153,35.34,0.01,2661,2.31,94.04,DDH,DDH,MS
MSC-233,6.4,7.4,1,0,0,219395.2956,166308.2931,930.1249401,219395.2812,166308.3433,930.6222011,219395.2668,166308.3935,931.119462,21.87676471,4.346666667,L_MS,MSA,67.55882353,0.549352941,241,543,112,28.05794118,0.01,2048,2.047941176,95.24705882,DDH,DDH,MS
MSC-233,7.4,8.4,1,0,0,219395.2668,166308.3935,931.119462,219395.2524,166308.4438,931.616723,219395.238,166308.494,932.1139839,15.97304348,4.434285714,L_MS,MSA,88.47826087,0.400043478,142,411,55,32.43347826,0.137826087,1415,1.383478261,95.07913043,DDH,DDH,MS
MSC-233,8.4,9.4,1,0,0,219395.238,166308.494,932.1139839,219395.2236,166308.5443,932.6112449,219395.2092,166308.5945,933.1085058,9.046036364,4.355,L_MS,MSA,91.27272727,0.352669091,74,317,25,35.87636364,0.683018182,1139,0.988327273,91.69618182,DDH,DDH,MS
MSC-233,9.4,10.6,1.2,0,0,219395.2092,166308.5945,933.1085058,219395.1919,166308.6548,933.705219,219395.1746,166308.7151,934.3019321,7.14,4.28,L_MS,MSA,76,0.36,66,295,25,34.96,1.41,1185,0.97,86.87,DDH,DDH,MS
MSC-233,10.6,11.6,1,0,0,219395.1746,166308.7151,934.3019321,219395.1602,166308.7653,934.799193,219395.1458,166308.8156,935.296454,2.34,4.61,L_MS,PYCAP,85,0.347,32,72,25,42.71,0.25,329,0.36,95.66,DDH,DDH,PYC
MSC-233,11.6,12.6,1,0,0,219395.1458,166308.8156,935.296454,219395.1314,166308.8658,935.7937149,219395.117,166308.916,936.2909759,2.751017923,4.104117647,L_MS,PYCAP,78.79595588,0.329680377,29,72,25,38.66444623,1.413258272,360,0.365170037,87.58698759,DDH,DDH,PYC
MSC-233,12.6,13.7,1.1,0,0,219395.117,166308.916,936.2909759,219395.1011,166308.9713,936.8379629,219395.0853,166309.0266,937.38495,3.93,3.75,L_VS,PYCAP,61,0.28,23,72,25,27.06,4.75,451,0.38,64.43,DDH,DDH,PYC
MSC-233,13.7,15,1.3,0,0,219395.0853,166309.0266,937.38495,219395.0665,166309.0919,938.0313892,219395.0478,166309.1572,938.6778284,3.13,3.67,L_VS,DSH,55,0.284,21,67,25,25.67,5.37,434,0.35,60.22,DDH,DDH,DSM
MSC-234,0,1.5,1.5,0,0,219394.85,166311.04,922.72,219394.7117,166311.5224,923.2773586,219394.5733,166312.0048,923.8347172,14.83,4.29,L_MS,CUMS,45,0.634,296,464,29542,29.86,0.02,1947,2.78,89.46,DDH,DDH,CUMS
MSC-234,1.5,2.5,1,0,0,219394.5733,166312.0048,923.8347172,219394.4811,166312.3264,924.2062897,219394.3889,166312.648,924.5778621,13.01,4.48,L_MS,MSA,83,0.335,464,245,7228,20.7,0.02,871,19.38,86.24,DDH,DDH,MS
MSC-234,2.5,3.5,1,0,0,219394.3889,166312.648,924.5778621,219394.2967,166312.9696,924.9494345,219394.2045,166313.2912,925.3210069,14.56956989,4.455,L_MS,MSA,113.2365591,0.341365591,473,279,4946,21.06602151,0.016021505,1000,17.66924731,87.37387097,DDH,DDH,MS
MSC-234,3.5,4.5,1,0,0,219394.2045,166313.2912,925.3210069,219394.1123,166313.6128,925.6925793,219394.02,166313.9344,926.0641517,16.93,4.44,L_MS,MSA,159,0.351,487,332,1493,21.62,0.01,1196,15.08,89.09,DDH,DDH,MS
MSC-234,4.5,5.5,1,0,0,219394.02,166313.9344,926.0641517,219393.9278,166314.256,926.4357241,219393.8356,166314.5777,926.8072965,29.87833028,4.356666667,L_MS,MSA,265.7082569,0.278533945,810,272,918,15.41658716,0.01,946,13.344,93.06368807,DDH,DDH,MS
MSC-234,5.5,6.5,1,0,0,219393.8356,166314.5777,926.8072965,219393.7434,166314.8993,927.178869,219393.6512,166315.2209,927.5504414,20.869904,4.378461538,L_MS,MSA,133.5552,0.3147872,475,258,300,26.037712,0.006488,1041,5.651232,93.567248,DDH,DDH,MS
MSC-234,6.5,7.8,1.3,0,0,219393.6512,166315.2209,927.5504414,219393.5313,166315.6389,928.0334855,219393.4114,166316.057,928.5165296,9.900985771,4.5265,L_MS,MSA,66.4731699,0.340839019,176,170,65,36.14989371,0.016829247,787,1.709367392,94.39097377,DDH,DDH,MS
MSC-234,8.4,9.4,1,0,0,219393.3007,166316.443,928.9624165,219393.2085,166316.7646,929.3339889,219393.1163,166317.0862,929.7055614,4.2,4.53,L_MS,MSA,48,0.412,53,159,170,40.5,0.03,669,0.59,93.95,DDH,DDH,MS
MSC-234,9.4,10.4,1,0,0,219393.1163,166317.0862,929.7055614,219393.0241,166317.4078,930.0771338,219392.9319,166317.7294,930.4487062,5.089828571,4.56125,L_MS,MSA,36.72615385,0.467966593,58,134,111,40.33491868,0.019934066,639,0.561815385,94.88814505,DDH,DDH,MS
MSC-234,10.4,11.6,1.2,0,0,219392.9319,166317.7294,930.4487062,219392.8212,166318.1153,930.8945931,219392.7105,166318.5012,931.34048,6.41,4.58,L_MS,MSA,20,0.551,67,99,25,40.09,0.005,595,0.52,96.28,DDH,DDH,MS
MSC-234,13.1,14.1,1,0,0,219392.4339,166319.466,932.4551972,219392.3417,166319.7877,932.8267696,219392.2494,166320.1093,933.198342,1.14,4.6,L_MS,PYCAP,8,0.317,5,46,25,43.27,0.02,214,0.07,94.74,DDH,DDH,PYC
MSC-234,14.1,15.1,1,0,0,219392.2494,166320.1093,933.198342,219392.1572,166320.4309,933.5699145,219392.065,166320.7525,933.9414869,2.895494505,4.533333333,L_MS,PYCAP,6.516483516,0.277934066,20,42,25,41.75186813,0.133736264,187,0.094725275,94.12186813,DDH,DDH,PYC
MSC-234,15.1,16.1,1,0,0,219392.065,166320.7525,933.9414869,219391.9728,166321.0741,934.3130593,219391.8806,166321.3957,934.6846317,4.69,4.5,L_MS,PYCAP,5,0.238,36,38,25,40.2,0.25,161,0.12,93.49,DDH,DDH,PYC
MSC-234,16.1,17.1,1,0,0,219391.8806,166321.3957,934.6846317,219391.7883,166321.7173,935.0562041,219391.6961,166322.0389,935.4277765,3.31,4.18,L_MS,PYCAP,7,0.24,24,36,25,35.75,1.68,198,0.17,81.93,DDH,DDH,PYC
MSC-234,17.1,18.1,1,0,0,219391.6961,166322.0389,935.4277765,219391.6039,166322.3605,935.7993489,219391.5117,166322.6821,936.1709213,3.801972634,4.453333333,L_MS,PYCAP,7,0.357236032,34,57,25,38.68613455,0.921106043,397,0.311311288,89.13687571,DDH,DDH,PYC
MSC-234,18.1,19.1,1,0,0,219391.5117,166322.6821,936.1709213,219391.4195,166323.0037,936.5424938,219391.3272,166323.3253,936.9140662,4.25,4.59,L_MS,PYCAP,7,0.464,45,78,25,41.36,0.23,580,0.44,95.7,DDH,DDH,PYC
MSC-234,19.5,20,0.5,0,0,219391.2535,166323.5826,937.2113241,219391.2074,166323.7434,937.3971103,219391.1613,166323.9042,937.5828965,0.11,2.82,W_BM,DSH,2.5,0.018,5,11,25,2.7,7.48,58,0.02,5.99,DDH,DDH,DSM
MSC-235,0,1,1,0,0,219395.1,166311.3,920.15,219394.9629,166311.778,920.0977358,219394.8259,166312.256,920.0454715,5.51,3.93,L_MS,CUMS,214,3.275,123,1107,128878,25.08,0.05,5212,6.67,69.79,DDH,DDH,CUMS
MSC-235,1,2,1,0,0,219394.8259,166312.256,920.0454715,219394.6888,166312.734,919.9932073,219394.5517,166313.212,919.9409431,4.886252095,4.211481481,L_MS,CUMS,122.1145559,1.825624491,97,734,65589,30.27789921,0.043293033,2727,6.120028729,79.39437635,DDH,DDH,CUMS
MSC-235,2,3,1,0,0,219394.5517,166313.212,919.9409431,219394.4147,166313.69,919.8886788,219394.2776,166314.168,919.8364146,5.455536028,3.668823529,L_MS,CUMS,163.8260105,2.420755712,113,1030,83403,27.21783831,0.042425308,3616,5.238822496,72.6528471,DDH,DDH,CUMS
MSC-235,3,4,1,0,0,219394.2776,166314.168,919.8364146,219394.1406,166314.646,919.7841504,219394.0035,166315.124,919.7318861,8.19,3.22,L_MS,CUMS,435,6.502,202,2525,236087,9.69,0.05,10200,3.33,36.87,DDH,DDH,CUMS
MSC-235,4,5,1,0,0,219394.0035,166315.124,919.7318861,219393.8664,166315.602,919.6796219,219393.7294,166316.08,919.6273577,7.29,2.97,L_MS,CUMS,545,9.014,186,1765,224158,3.4,0.07,15167,1.55,19.96,DDH,DDH,CUMS
MSC-235,5,6,1,0,0,219393.7294,166316.08,919.6273577,219393.5923,166316.558,919.5750935,219393.4552,166317.036,919.5228292,5.246838906,2.977142857,L_MS,CUMS,398.6139818,6.121346505,142,1439,143801,4.34218845,1.553829787,8480,1.237659574,18.57683891,DDH,DDH,CUMS
MSC-235,6,6.8,0.8,0,0,219393.4552,166317.036,919.5228292,219393.3456,166317.4184,919.4810178,219393.2359,166317.8008,919.4392064,7.07,3.09,L_MS,CUMS,510,7.037,206,2064,147454,7.24,0.21,6702,1.83,28.2,DDH,DDH,CUMS
MSC-242,21.5,22.5,1,0,0,219162.4133,166291.9737,942.6670811,219162.1511,166292.3917,942.5862792,219161.8889,166292.8097,942.5054773,2.67,2.86,L_VS,DSH,2.5,0.022,24,26,25,2.84,11.85,73,0.16,10.27,DDH,DDH,DSM
MSC-242,23.2,24.2,1,0,0,219161.5218,166293.3949,942.3923546,219161.2596,166293.8129,942.3115527,219160.9974,166294.2309,942.2307508,31.86,3.77,L_MS,MSA,34,0.224,782,189,122,8.74,3.08,502,7.25,74.64,DDH,DDH,MS
MSC-242,24.2,25.2,1,0,0,219160.9974,166294.2309,942.2307508,219160.7352,166294.6489,942.1499489,219160.473,166295.0669,942.069147,31.86,3.77,L_MS,MSA,34,0.224,782,189,122,8.74,3.08,502,7.25,74.64,DDH,DDH,MS
MSC-242,25.2,26.2,1,0,0,219160.473,166295.0669,942.069147,219160.2108,166295.4849,941.9883451,219159.9486,166295.9029,941.9075431,31.86,3.77,L_MS,MSA,34,0.224,782,189,122,8.74,3.08,502,7.25,74.64,DDH,DDH,MS
MSC-242,26.2,27,0.8,0,0,219159.9486,166295.9029,941.9075431,219159.7388,166296.2373,941.8429016,219159.5291,166296.5716,941.7782601,31.86,3.77,L_MS,MSA,34,0.224,782,189,122,8.74,3.08,502,7.25,74.64,DDH,DDH,MS
MSC-244,0,1,1,0,0,219173.81,166273.734,950.172,219173.6774,166273.9638,950.5957926,219173.5445,166274.1943,951.0191215,36.80105731,4.16027027,L_MS,MSA,16.45844993,0.3929927,669,359,25,16.44725636,0.062298333,759,2.502983331,93.07655068,DDH,DDH,MS
MSC-244,1,2,1,0,0,219173.5445,166274.1943,951.0191215,219173.4113,166274.4255,951.4419853,219173.2778,166274.6573,951.8643829,27.35992747,3.633207547,L_MS,MSA,2.5,0.235986919,425,208,25,16.70267841,2.30234037,495,2.066148167,79.04971118,DDH,DDH,MS
MSC-244,2,3.05,1.05,0,0,219173.2778,166274.6573,951.8643829,219173.1373,166274.9015,952.307397,219172.9965,166275.1465,952.7498942,13.68,3.41,L_VS,MSA,2.5,0.149,159,125,25,13.72,6.27,305,1.33,51.4,DDH,DDH,MS
MSC-244,3.05,4.05,1,0,0,219172.9965,166275.1465,952.7498942,219172.8621,166275.3805,953.170838,219172.7275,166275.6151,953.5913102,6.58,2.94,L_BMB,DSH,2.5,0.066,61,70,25,3.83,10.54,168,0.4,18.5,DDH,DDH,DSM
MSC-244,4.05,5,0.95,0,0,219172.7275,166275.6151,953.5913102,219172.5993,166275.8387,953.9903209,219172.4708,166276.0629,954.3889037,6.58,2.94,L_BMB,DSH,2.5,0.066,61,70,25,3.83,10.54,168,0.4,18.5,DDH,DDH,DSM
MSC-245,0,1,1,0,0,219175.953,166268.867,950.407,219176.0704,166268.6635,950.8483918,219176.1878,166268.4598,951.2896196,27.2,4.25,L_MS,MSA,11,0.306,766,248,25,21.9,0.11,620,4.57,92.87,DDH,DDH,MS
MSC-245,1,1.7,0.7,0,0,219176.1878,166268.4598,951.2896196,219176.27,166268.3169,951.5983812,219176.3523,166268.1739,951.9070623,27.2,4.25,L_MS,MSA,11,0.306,766,248,25,21.9,0.11,620,4.57,92.87,DDH,DDH,MS
MSC-245,2.9,3.9,1,0,0,219176.6343,166267.6823,952.9647846,219176.7519,166267.4769,953.4052217,219176.8695,166267.2712,953.8454935,8.51,2.95,L_VS,DSH,2.5,0.047,41,53,25,2.57,10.51,144,0.91,19.26,DDH,DDH,DSM
MSC-245,3.9,5,1.1,0,0,219176.8695,166267.2712,953.8454935,219176.999,166267.0445,954.3296012,219177.1284,166266.8174,954.8135083,5.375341378,2.855714286,L_DS,DSH,2.5,0.035496666,33,40,25,1.570647825,11.5884376,107,0.377970784,11.82597015,DDH,DDH,DSM
MSC-246,0.7,1.5,0.8,0,0,219175.2522,166269.5035,944.825559,219175.3411,166269.3317,944.475407,219175.4264,166269.1585,944.12512,0.08,3.54,L_MS,DSM,2.5,0.043,5,15,25,24.39,6.2,49,0.04,52.56,DDH,DDH,DSM
MSC-246,6.1,7.1,1,0,0,219176.153,166267.0813,940.0876813,219176.2163,166266.8513,939.6482728,219176.2797,166266.6213,939.2088642,4.56,3.02,L_VS,DSM,7,0.119,96,79,25,7,10.04,315,0.9,22.87,DDH,DDH,DSM
MSC-246,7.1,8.1,1,0,0,219176.2797,166266.6213,939.2088642,219176.343,166266.3913,938.7694556,219176.4064,166266.1613,938.3300471,5.790704042,3.077142857,L_VS,DSM,8.212516297,0.157800522,89,88,25,7.860886571,9.379178618,330,1.142503259,26.83492829,DDH,DDH,DSM
MSC-246,8.1,9.1,1,0,0,219176.4064,166266.1613,938.3300471,219176.4697,166265.9313,937.8906385,219176.5331,166265.7012,937.45123,4.956638655,2.933333333,L_VS,DSM,5.886554622,0.113546218,62,62,25,5.340084034,9.836134454,220,0.821008403,19.80621849,DDH,DDH,DSM
MSC-246,9.1,9.9,0.8,0,0,219176.5331,166265.7012,937.45123,219176.5838,166265.5172,937.0997031,219176.6345,166265.3332,936.7481763,3.18,2.85,L_BMB,DSM,2.5,0.038,37,27,25,1.99,10.8,90,0.3,9.36,DDH,DDH,DSM
MSC-246,10.5,12,1.5,0,0,219176.7105,166265.0572,936.220886,219176.8055,166264.7122,935.5617732,219176.9006,166264.3672,934.9026603,0.2,4.33,L_MS,MSB,2.5,0.031,5,32,25,39.81,0.49,107,0.1,85.94,DDH,DDH,MS
MSC-246,12,13.5,1.5,0,0,219176.9006,166264.3672,934.9026603,219176.9956,166264.0221,934.2435475,219177.0906,166263.6771,933.5844347,1.93,2.79,S_NM,DSABL,2.5,0.007,5,5,25,0.61,0.87,21,0.04,4.23,DDH,DDH,DSM
MSC-249,1.65,2.65,1,0,0,219169.6426,166330.0517,947.0730276,219169.6659,166329.5561,947.1346205,219169.6907,166329.0605,947.1963866,9.88,5.07,L_MS,MSA,84,0.123,703,78,259,22.9,0.02,192,28.16,96.44,DDH,DDH,MS
MSC-249,2.65,3.65,1,0,0,219169.6907,166329.0605,947.1963866,219169.717,166328.5651,947.2583259,219169.7449,166328.0698,947.3204384,6.269138906,4.77,L_MS,MSA,54.50534255,0.147131992,385,74,185,34.46548083,0.028937775,183,11.12460088,96.23443118,DDH,DDH,MS
MSC-249,3.65,4.8,1.15,0,0,219169.7449,166328.0698,947.3204384,219169.7789,166327.5002,947.3920818,219169.815,166326.9309,947.4639543,5.238378671,4.828461538,L_MS,MSA,52.74382994,0.187492344,265,73,197,34.34030625,0.02128085,172,12.77948117,96.34078725,DDH,DDH,MS
MSC-250,2.35,3.5,1.15,0,0,219168.983,166329.4704,946.136607,219168.8162,166328.9247,946.0665322,219168.6493,166328.3789,945.9964573,21.79,4.45,L_MS,MSA,102,0.32,1238,132,348,25.61,0.02,373,7.11,95.71,DDH,DDH,MS
MSC-250,4.2,5.2,1,0,0,219168.4462,166327.7145,945.9111488,219168.3011,166327.2399,945.8502141,219168.156,166326.7653,945.7892794,17.94,4.76,L_MS,MSA,99,0.371,1447,142,793,24.99,0.01,474,15.83,98.71,DDH,DDH,MS
MSC-250,5.2,6.2,1,0,0,219168.156,166326.7653,945.7892794,219168.0109,166326.2907,945.7283447,219167.8658,166325.8161,945.6674101,19.99687104,4.72,L_MS,MSA,104.961945,0.297966173,1561,130,881,22.45120507,0.007515856,402,17.23105708,97.93991543,DDH,DDH,MS
MSC-250,6.2,7.2,1,0,0,219167.8658,166325.8161,945.6674101,219167.7207,166325.3415,945.6064754,219167.5756,166324.8669,945.5455407,22.08,4.7,L_MS,MSA,111,0.224,1677,119,971,19.88,0.005,331,18.65,97.16,DDH,DDH,MS
MSC-250,7.2,8.2,1,0,0,219167.5756,166324.8669,945.5455407,219167.4305,166324.3923,945.4846061,219167.2854,166323.9178,945.4236714,18,4.79,L_MS,MSA,117,0.329,1447,136,1336,21.58,0.07,406,20.59,96.97,DDH,DDH,MS
MSC-250,8.2,9.2,1,0,0,219167.2854,166323.9178,945.4236714,219167.1403,166323.4432,945.3627367,219166.9952,166322.9686,945.301802,19.10633932,4.43375,L_MS,MSA,109.9697501,0.377471723,1444,140,1009,22.4014292,0.347509864,437,14.98060061,93.9062911,DDH,DDH,MS
MSC-250,9.2,10.45,1.25,0,0,219166.9952,166322.9686,945.301802,219166.8139,166322.3753,945.2256337,219166.6325,166321.7821,945.1494654,20.99,4.22,L_MS,MSA,98,0.46,1440,149,453,23.8,0.82,490,5.43,88.69,DDH,DDH,MS
MSC-250,10.45,11.45,1,0,0,219166.6325,166321.7821,945.1494654,219166.4874,166321.3075,945.0885307,219166.3423,166320.8329,945.027596,4.22,3.06,L_VS,DSM,21,0.14,213,109,80,7.95,9.31,304,1.76,25.4,DDH,DDH,DSM
MSC-250,11.45,12.45,1,0,0,219166.3423,166320.8329,945.027596,219166.1972,166320.3583,944.9666613,219166.0521,166319.8838,944.9057267,4.092365269,2.982580645,L_VS,DSM,16.15868263,0.107871257,190,80,55,6.325958084,9.745718563,224,1.460718563,21.37730539,DDH,DDH,DSM
MSC-250,12.45,13.45,1,0,0,219166.0521,166319.8838,944.9057267,219165.907,166319.4092,944.844792,219165.7619,166318.9346,944.7838573,3.93,2.94,L_DS,DSM,10,0.067,163,44,25,4.26,10.3,124,1.08,16.26,DDH,DDH,DSM
MSC-250,13.45,14.45,1,0,0,219165.7619,166318.9346,944.7838573,219165.6168,166318.46,944.7229227,219165.4717,166317.9854,944.661988,4.699212411,2.932307692,L_DS,DSM,9.30071599,0.09846778,159,64,25,4.085178998,10.31398568,177,0.723365155,16.61663484,DDH,DDH,DSM
MSC-250,14.45,15.45,1,0,0,219165.4717,166317.9854,944.661988,219165.3266,166317.5108,944.6010533,219165.1815,166317.0362,944.5401186,5.03,2.93,L_DS,DSM,9,0.112,158,73,25,4.01,10.32,201,0.57,16.77,DDH,DDH,DSM
MSC-250,15.45,16.45,1,0,0,219165.1815,166317.0362,944.5401186,219165.0364,166316.5616,944.479184,219164.8913,166316.087,944.4182493,3.047282761,2.853809524,L_BMB,DSM,7.102662929,0.080693938,102,48,25,2.292909951,11.22123511,137,0.44667309,9.987019972,DDH,DDH,DSM
MSC-250,16.45,17,0.55,0,0,219164.8913,166316.087,944.4182493,219164.8115,166315.826,944.3847352,219164.7317,166315.565,944.3512212,2.94,2.85,L_BMB,DSM,7,0.079,99,47,25,2.2,11.27,134,0.44,9.62,DDH,DDH,DSM
MSC-252,0,1,1,0,0,219200.733,166369.099,944.742,219200.733,166369.099,944.242,219200.733,166369.099,943.742,1.41,2.87,L_BMB,DSM,2.5,0.07,95,22,25,3.88,10.58,61,0.06,10.51,DDH,DDH,DSM
MSC-252,1,2,1,0,0,219200.733,166369.099,943.742,219200.733,166369.099,943.242,219200.733,166369.099,942.742,2.382184915,3.087391304,L_VS,DSM,8.952554745,0.060536253,125,40,47,10.4099854,8.523785888,99,0.395532847,26.37468127,DDH,DDH,DSM
