x,y,z,LITHO,Grade_pct,LITHODESC
22.5,8.5,41.5,3,1.428,Breccia
39.5,8.5,41.5,3,14.141,Breccia
54.5,8.5,41.5,1,0.624,Sandstone
55.5,8.5,41.5,1,0.61,Sandstone
56.5,8.5,41.5,1,0.576,Sandstone
60.5,8.5,41.5,1,0.445,Sandstone
67.5,8.5,41.5,1,0.117,Sandstone
72.5,8.5,41.5,1,0.496,Sandstone
95.5,8.5,41.5,2,0.54,Shale
97.5,8.5,41.5,2,1.577,Shale
20.5,9.5,41.5,3,0.755,Breccia
30.5,9.5,41.5,3,1.887,Breccia
46.5,9.5,41.5,1,0.171,Sandstone
62.5,9.5,41.5,1,0.292,Sandstone
79.5,9.5,41.5,1,0.765,Sandstone
90.5,9.5,41.5,2,0.657,Shale
92.5,9.5,41.5,2,0.409,Shale
2.5,10.5,41.5,3,2.11,Breccia
3.5,10.5,41.5,3,0.743,Breccia
29.5,10.5,41.5,3,5.559,Breccia
30.5,10.5,41.5,3,2.644,Breccia
33.5,10.5,41.5,3,9.164,Breccia
34.5,10.5,41.5,3,5.482,Breccia
42.5,10.5,41.5,3,9.027,Breccia
57.5,10.5,41.5,1,0.525,Sandstone
66.5,10.5,41.5,1,0.331,Sandstone
93.5,10.5,41.5,2,0.518,Shale
99.5,10.5,41.5,2,1.448,Shale
54.5,11.5,41.5,1,0.821,Sandstone
66.5,11.5,41.5,1,0.33,Sandstone
75.5,11.5,41.5,2,1.14,Shale
81.5,11.5,41.5,1,0.907,Sandstone
94.5,11.5,41.5,2,0.81,Shale
97.5,11.5,41.5,2,0.745,Shale
20.5,12.5,41.5,3,1.258,Breccia
41.5,12.5,41.5,3,3.378,Breccia
48.5,12.5,41.5,1,0.86,Sandstone
59.5,12.5,41.5,1,0.65,Sandstone
60.5,12.5,41.5,1,0.884,Sandstone
78.5,12.5,41.5,2,0.969,Shale
87.5,12.5,41.5,2,2.56,Shale
91.5,12.5,41.5,2,1.011,Shale
97.5,12.5,41.5,2,1.489,Shale
10.5,13.5,41.5,1,0.202,Sandstone
38.5,13.5,41.5,2,2.467,Shale
51.5,13.5,41.5,1,0.941,Sandstone
54.5,13.5,41.5,1,0.993,Sandstone
58.5,13.5,41.5,1,0.895,Sandstone
63.5,13.5,41.5,1,0.788,Sandstone
80.5,13.5,41.5,1,0.232,Sandstone
95.5,13.5,41.5,2,3.025,Shale
11.5,14.5,41.5,3,1.082,Breccia
12.5,14.5,41.5,3,0.48,Breccia
39.5,14.5,41.5,2,1.042,Shale
49.5,14.5,41.5,1,0.754,Sandstone
55.5,14.5,41.5,1,0.996,Sandstone
58.5,14.5,41.5,1,0.828,Sandstone
65.5,14.5,41.5,1,0.101,Sandstone
68.5,14.5,41.5,1,0.458,Sandstone
77.5,14.5,41.5,2,1.023,Shale
85.5,14.5,41.5,2,1.081,Shale
10.5,15.5,41.5,3,3.43,Breccia
27.5,15.5,41.5,3,3.445,Breccia
31.5,15.5,41.5,3,2.981,Breccia
87.5,15.5,41.5,2,2.058,Shale
96.5,15.5,41.5,2,1.96,Shale
7.5,16.5,41.5,3,4.41,Breccia
21.5,16.5,41.5,2,1.114,Shale
26.5,16.5,41.5,2,0.437,Shale
54.5,16.5,41.5,1,0.607,Sandstone
72.5,16.5,41.5,1,0.209,Sandstone
75.5,16.5,41.5,2,2.283,Shale
80.5,16.5,41.5,1,0.223,Sandstone
6.5,17.5,41.5,3,13.943,Breccia
43.5,17.5,41.5,2,0.219,Shale
61.5,17.5,41.5,1,0.535,Sandstone
64.5,17.5,41.5,1,0.227,Sandstone
90.5,17.5,41.5,2,0.765,Shale
8.5,18.5,41.5,3,3.299,Breccia
18.5,18.5,41.5,3,0.824,Breccia
22.5,18.5,41.5,2,1.889,Shale
82.5,18.5,41.5,1,0.85,Sandstone
89.5,18.5,41.5,2,2.383,Shale
14.5,19.5,41.5,3,1.239,Breccia
23.5,19.5,41.5,2,0.379,Shale
33.5,19.5,41.5,2,0.452,Shale
41.5,19.5,41.5,2,0.947,Shale
46.5,19.5,41.5,1,0.721,Sandstone
47.5,19.5,41.5,1,0.584,Sandstone
61.5,19.5,41.5,1,0.914,Sandstone
73.5,19.5,41.5,1,0.05,Sandstone
84.5,19.5,41.5,2,0.951,Shale
19.5,20.5,41.5,2,3.186,Shale
48.5,20.5,41.5,1,0.583,Sandstone
52.5,20.5,41.5,1,0.374,Sandstone
10.5,21.5,41.5,3,4.346,Breccia
20.5,21.5,41.5,2,0.75,Shale
39.5,21.5,41.5,2,0.915,Shale
40.5,21.5,41.5,2,0.484,Shale
45.5,21.5,41.5,2,0.275,Shale
47.5,21.5,41.5,1,0.762,Sandstone
52.5,21.5,41.5,1,0.761,Sandstone
60.5,21.5,41.5,1,0.838,Sandstone
73.5,21.5,41.5,1,0.008,Sandstone
78.5,21.5,41.5,2,2.375,Shale
2.5,22.5,41.5,3,18.672,Breccia
4.5,22.5,41.5,3,7.543,Breccia
22.5,22.5,41.5,2,6.004,Shale
31.5,22.5,41.5,2,2.595,Shale
35.5,22.5,41.5,3,6.736,Breccia
36.5,22.5,41.5,2,1.301,Shale
40.5,22.5,41.5,2,1.427,Shale
91.5,22.5,41.5,2,0.792,Shale
95.5,22.5,41.5,3,3.129,Breccia
97.5,22.5,41.5,3,2.375,Breccia
4.5,23.5,41.5,3,15.579,Breccia
36.5,23.5,41.5,3,5.872,Breccia
77.5,23.5,41.5,1,0.343,Sandstone
84.5,23.5,41.5,2,0.682,Shale
96.5,23.5,41.5,3,1.412,Breccia
97.5,23.5,41.5,3,1.453,Breccia
8.5,24.5,41.5,3,5.248,Breccia
10.5,24.5,41.5,3,10.843,Breccia
15.5,24.5,41.5,3,0.805,Breccia
26.5,24.5,41.5,3,1.994,Breccia
53.5,24.5,41.5,1,0.336,Sandstone
73.5,24.5,41.5,1,0.335,Sandstone
74.5,24.5,41.5,1,0.164,Sandstone
88.5,24.5,41.5,2,0.299,Shale
98.5,24.5,41.5,2,1.949,Shale
0.5,25.5,41.5,3,10.714,Breccia
1.5,25.5,41.5,3,4.624,Breccia
10.5,25.5,41.5,3,7.167,Breccia
25.5,25.5,41.5,3,2.366,Breccia
30.5,25.5,41.5,2,6.47,Shale
34.5,25.5,41.5,3,6.843,Breccia
40.5,25.5,41.5,2,1.578,Shale
50.5,25.5,41.5,1,0.229,Sandstone
55.5,25.5,41.5,1,0.832,Sandstone
67.5,25.5,41.5,1,0.122,Sandstone
70.5,25.5,41.5,1,0.211,Sandstone
85.5,25.5,41.5,2,1.127,Shale
87.5,25.5,41.5,2,1.787,Shale
88.5,25.5,41.5,2,0.44,Shale
89.5,25.5,41.5,2,1.179,Shale
17.5,26.5,41.5,2,1.431,Shale
21.5,26.5,41.5,3,1.72,Breccia
23.5,26.5,41.5,3,0.563,Breccia
26.5,26.5,41.5,3,3.379,Breccia
32.5,26.5,41.5,3,3.18,Breccia
44.5,26.5,41.5,2,0.75,Shale
52.5,26.5,41.5,1,0.182,Sandstone
68.5,26.5,41.5,1,0.019,Sandstone
71.5,26.5,41.5,1,0.042,Sandstone
76.5,26.5,41.5,2,2.962,Shale
80.5,26.5,41.5,2,0.745,Shale
95.5,26.5,41.5,3,3.045,Breccia
98.5,26.5,41.5,2,2.338,Shale
10.5,27.5,41.5,3,2.084,Breccia
14.5,27.5,41.5,3,1.289,Breccia
23.5,27.5,41.5,3,0.814,Breccia
27.5,27.5,41.5,3,2.548,Breccia
28.5,27.5,41.5,2,1.168,Shale
29.5,27.5,41.5,2,2.66,Shale
32.5,27.5,41.5,3,7.373,Breccia
43.5,27.5,41.5,2,0.841,Shale
60.5,27.5,41.5,1,0.449,Sandstone
61.5,27.5,41.5,1,0.712,Sandstone
96.5,27.5,41.5,3,2.457,Breccia
19.5,28.5,41.5,3,1.3,Breccia
34.5,28.5,41.5,3,6.415,Breccia
39.5,28.5,41.5,2,0.661,Shale
56.5,28.5,41.5,1,0.535,Sandstone
66.5,28.5,41.5,1,0.037,Sandstone
81.5,28.5,41.5,2,1.14,Shale
85.5,28.5,41.5,2,0.935,Shale
91.5,28.5,41.5,2,0.382,Shale
92.5,28.5,41.5,2,0.82,Shale
3.5,29.5,41.5,3,10.294,Breccia
36.5,29.5,41.5,3,4.003,Breccia
8.5,30.5,41.5,3,1.971,Breccia
9.5,30.5,41.5,3,5.113,Breccia
41.5,30.5,41.5,3,5.634,Breccia
43.5,30.5,41.5,2,2.577,Shale
62.5,30.5,41.5,1,0.272,Sandstone
71.5,30.5,41.5,1,0.008,Sandstone
73.5,30.5,41.5,1,0.161,Sandstone
89.5,30.5,41.5,2,0.6,Shale
13.5,31.5,41.5,1,0.532,Sandstone
23.5,31.5,41.5,1,0.236,Sandstone
25.5,31.5,41.5,3,1.373,Breccia
26.5,31.5,41.5,3,1.49,Breccia
32.5,31.5,41.5,3,0.839,Breccia
35.5,31.5,41.5,3,4.037,Breccia
38.5,31.5,41.5,3,5.91,Breccia
45.5,31.5,41.5,2,0.766,Shale
46.5,31.5,41.5,2,0.843,Shale
55.5,31.5,41.5,1,0.749,Sandstone
68.5,31.5,41.5,1,0.007,Sandstone
70.5,31.5,41.5,1,0.185,Sandstone
22.5,32.5,41.5,1,0.221,Sandstone
33.5,32.5,41.5,3,1.307,Breccia
36.5,32.5,41.5,2,3.604,Shale
42.5,32.5,41.5,2,6.271,Shale
44.5,32.5,41.5,2,1.087,Shale
59.5,32.5,41.5,1,0.144,Sandstone
66.5,32.5,41.5,1,0.38,Sandstone
68.5,32.5,41.5,1,0.104,Sandstone
83.5,32.5,41.5,2,1.851,Shale
88.5,32.5,41.5,2,0.724,Shale
26.5,33.5,41.5,3,3.178,Breccia
65.5,33.5,41.5,1,0.019,Sandstone
72.5,33.5,41.5,1,0.47,Sandstone
82.5,33.5,41.5,2,2.372,Shale
5.5,34.5,41.5,3,4.977,Breccia
8.5,34.5,41.5,3,1.438,Breccia
17.5,34.5,41.5,1,0.321,Sandstone
29.5,34.5,41.5,3,1.036,Breccia
34.5,34.5,41.5,3,2.125,Breccia
37.5,34.5,41.5,3,5.327,Breccia
60.5,34.5,41.5,1,0.23,Sandstone
92.5,34.5,41.5,2,0.238,Shale
10.5,35.5,41.5,3,8.632,Breccia
33.5,35.5,41.5,3,1.304,Breccia
50.5,35.5,41.5,2,0.511,Shale
67.5,35.5,41.5,1,0.059,Sandstone
73.5,35.5,41.5,1,0.324,Sandstone
74.5,35.5,41.5,1,0.427,Sandstone
79.5,35.5,41.5,2,2.366,Shale
84.5,35.5,41.5,2,1.64,Shale
92.5,35.5,41.5,2,0.361,Shale
39.5,36.5,41.5,3,53.324,Breccia
41.5,36.5,41.5,3,13.478,Breccia
98.5,36.5,41.5,1,0.939,Sandstone
7.5,37.5,41.5,3,1.362,Breccia
14.5,37.5,41.5,1,0.342,Sandstone
29.5,37.5,41.5,3,5.956,Breccia
50.5,37.5,41.5,2,0.545,Shale
81.5,37.5,41.5,2,0.571,Shale
83.5,37.5,41.5,2,1.958,Shale
4.5,38.5,41.5,3,2.421,Breccia
7.5,38.5,41.5,3,0.903,Breccia
37.5,38.5,41.5,3,7.312,Breccia
78.5,38.5,41.5,2,0.478,Shale
82.5,38.5,41.5,2,0.918,Shale
96.5,38.5,41.5,1,0.908,Sandstone
45.5,39.5,41.5,2,0.518,Shale
7.5,40.5,41.5,3,1.069,Breccia
28.5,40.5,41.5,3,6.658,Breccia
57.5,40.5,41.5,2,0.659,Shale
10.5,41.5,41.5,3,3.125,Breccia
17.5,41.5,41.5,1,0.221,Sandstone
33.5,41.5,41.5,3,2.81,Breccia
46.5,41.5,41.5,3,9.382,Breccia
50.5,41.5,41.5,3,1.349,Breccia
52.5,41.5,41.5,2,1.741,Shale
56.5,41.5,41.5,2,0.493,Shale
58.5,41.5,41.5,1,0.326,Sandstone
75.5,41.5,41.5,1,0.659,Sandstone
79.5,41.5,41.5,2,0.957,Shale
89.5,41.5,41.5,2,0.465,Shale
98.5,41.5,41.5,1,0.827,Sandstone
9.5,42.5,41.5,3,1.996,Breccia
11.5,42.5,41.5,3,4.171,Breccia
66.5,42.5,41.5,2,0.873,Shale
67.5,42.5,41.5,1,0.169,Sandstone
79.5,42.5,41.5,2,0.347,Shale
88.5,42.5,41.5,2,0.615,Shale
98.5,42.5,41.5,1,0.448,Sandstone
31.5,43.5,41.5,2,4.352,Shale
67.5,43.5,41.5,1,0.763,Sandstone
72.5,43.5,41.5,1,0.258,Sandstone
88.5,43.5,41.5,2,0.675,Shale
99.5,43.5,41.5,1,0.226,Sandstone
0.5,44.5,41.5,3,1.05,Breccia
2.5,44.5,41.5,3,0.767,Breccia
35.5,44.5,41.5,1,0.126,Sandstone
43.5,44.5,41.5,3,7.788,Breccia
44.5,44.5,41.5,3,30.403,Breccia
58.5,44.5,41.5,3,2.762,Breccia
62.5,44.5,41.5,1,0.143,Sandstone
84.5,44.5,41.5,2,0.991,Shale
87.5,44.5,41.5,2,0.768,Shale
99.5,44.5,41.5,1,0.182,Sandstone
32.5,45.5,41.5,2,1.457,Shale
46.5,45.5,41.5,3,31.471,Breccia
74.5,45.5,41.5,1,0.307,Sandstone
22.5,46.5,41.5,1,0.904,Sandstone
44.5,46.5,41.5,3,7.968,Breccia
47.5,46.5,41.5,1,0.951,Sandstone
58.5,46.5,41.5,1,0.065,Sandstone
85.5,46.5,41.5,2,1.187,Shale
90.5,46.5,41.5,1,0.683,Sandstone
99.5,46.5,41.5,1,0.025,Sandstone
33.5,47.5,41.5,2,0.313,Shale
58.5,47.5,41.5,1,0.311,Sandstone
64.5,47.5,41.5,1,0.287,Sandstone
81.5,47.5,41.5,2,1.386,Shale
28.5,48.5,41.5,1,0.971,Sandstone
31.5,48.5,41.5,2,2.768,Shale
39.5,48.5,41.5,1,0.891,Sandstone
50.5,48.5,41.5,3,9.661,Breccia
55.5,48.5,41.5,1,0.87,Sandstone
61.5,48.5,41.5,1,0.056,Sandstone
87.5,48.5,41.5,2,0.297,Shale
0.5,49.5,41.5,3,6.184,Breccia
32.5,49.5,41.5,2,1.241,Shale
35.5,49.5,41.5,2,0.578,Shale
93.5,49.5,41.5,1,0.094,Sandstone
46.5,50.5,41.5,1,0.385,Sandstone
50.5,50.5,41.5,3,0.997,Breccia
59.5,50.5,41.5,1,0.186,Sandstone
70.5,50.5,41.5,1,0.03,Sandstone
71.5,50.5,41.5,1,0.032,Sandstone
82.5,50.5,41.5,2,2.913,Shale
88.5,50.5,41.5,1,0.076,Sandstone
93.5,50.5,41.5,1,0.021,Sandstone
12.5,51.5,41.5,1,0.287,Sandstone
16.5,51.5,41.5,1,0.526,Sandstone
25.5,51.5,41.5,1,0.702,Sandstone
26.5,51.5,41.5,1,0.991,Sandstone
39.5,51.5,41.5,1,0.758,Sandstone
41.5,51.5,41.5,2,1.013,Shale
47.5,51.5,41.5,1,0.905,Sandstone
76.5,51.5,41.5,1,0.135,Sandstone
79.5,51.5,41.5,2,0.283,Shale
97.5,51.5,41.5,1,0.218,Sandstone
34.5,52.5,41.5,2,0.608,Shale
59.5,52.5,41.5,1,0.17,Sandstone
64.5,52.5,41.5,1,0.137,Sandstone
70.5,52.5,41.5,1,0.016,Sandstone
79.5,52.5,41.5,2,0.373,Shale
97.5,52.5,41.5,1,0.358,Sandstone
98.5,52.5,41.5,1,0.334,Sandstone
0.5,53.5,41.5,3,11.928,Breccia
15.5,53.5,41.5,1,0.186,Sandstone
17.5,53.5,41.5,1,0.181,Sandstone
19.5,53.5,41.5,1,0.224,Sandstone
20.5,53.5,41.5,1,0.54,Sandstone
24.5,53.5,41.5,1,0.853,Sandstone
51.5,53.5,41.5,1,0.848,Sandstone
67.5,53.5,41.5,1,0.174,Sandstone
96.5,53.5,41.5,1,0.393,Sandstone
97.5,53.5,41.5,1,0.477,Sandstone
2.5,54.5,41.5,3,3.146,Breccia
4.5,54.5,41.5,3,7.223,Breccia
8.5,54.5,41.5,1,0.259,Sandstone
9.5,54.5,41.5,1,0.126,Sandstone
12.5,54.5,41.5,1,0.537,Sandstone
21.5,54.5,41.5,1,0.44,Sandstone
24.5,54.5,41.5,1,0.945,Sandstone
33.5,54.5,41.5,2,1.592,Shale
42.5,54.5,41.5,2,0.2,Shale
45.5,54.5,41.5,1,0.831,Sandstone
53.5,54.5,41.5,1,0.432,Sandstone
72.5,54.5,41.5,1,0.275,Sandstone
78.5,54.5,41.5,2,0.713,Shale
90.5,54.5,41.5,1,0.281,Sandstone
1.5,55.5,41.5,3,8.941,Breccia
4.5,55.5,41.5,3,7.676,Breccia
21.5,55.5,41.5,1,0.595,Sandstone
28.5,55.5,41.5,2,1.152,Shale
40.5,55.5,41.5,1,0.605,Sandstone
45.5,55.5,41.5,1,0.91,Sandstone
73.5,55.5,41.5,1,0.03,Sandstone
76.5,55.5,41.5,2,2.165,Shale
84.5,55.5,41.5,2,0.887,Shale
2.5,56.5,41.5,3,19.319,Breccia
20.5,56.5,41.5,1,0.318,Sandstone
49.5,56.5,41.5,1,0.915,Sandstone
61.5,56.5,41.5,1,0.086,Sandstone
63.5,56.5,41.5,1,0.24,Sandstone
76.5,56.5,41.5,2,0.823,Shale
86.5,56.5,41.5,2,0.729,Shale
99.5,56.5,41.5,1,0.147,Sandstone
1.5,57.5,41.5,3,27.677,Breccia
5.5,57.5,41.5,3,4.199,Breccia
13.5,57.5,41.5,2,1.018,Shale
44.5,57.5,41.5,2,0.162,Shale
64.5,57.5,41.5,1,0.283,Sandstone
67.5,57.5,41.5,2,1.454,Shale
69.5,57.5,41.5,1,0.257,Sandstone
75.5,57.5,41.5,2,0.201,Shale
77.5,57.5,41.5,2,1.486,Shale
80.5,57.5,41.5,2,0.649,Shale
82.5,57.5,41.5,2,0.267,Shale
91.5,57.5,41.5,1,0.176,Sandstone
6.5,58.5,41.5,1,0.533,Sandstone
32.5,58.5,41.5,2,20.177,Shale
40.5,58.5,41.5,2,1.797,Shale
56.5,58.5,41.5,1,0.047,Sandstone
57.5,58.5,41.5,1,0.004,Sandstone
68.5,58.5,41.5,1,0.536,Sandstone
79.5,58.5,41.5,2,0.883,Shale
87.5,58.5,41.5,2,2.027,Shale
98.5,58.5,41.5,1,0.081,Sandstone
0.5,59.5,41.5,3,16.276,Breccia
5.5,59.5,41.5,3,3.997,Breccia
17.5,59.5,41.5,1,0.036,Sandstone
45.5,59.5,41.5,2,0.12,Shale
83.5,59.5,41.5,2,0.309,Shale
88.5,59.5,41.5,2,2.887,Shale
23.5,60.5,41.5,3,9.848,Breccia
96.5,60.5,41.5,1,0.374,Sandstone
17.5,61.5,41.5,1,0.093,Sandstone
44.5,61.5,41.5,2,0.427,Shale
45.5,61.5,41.5,2,0.327,Shale
47.5,61.5,41.5,1,0.935,Sandstone
49.5,61.5,41.5,1,0.646,Sandstone
73.5,61.5,41.5,1,0.042,Sandstone
89.5,61.5,41.5,1,0.259,Sandstone
7.5,62.5,41.5,3,14.089,Breccia
22.5,62.5,41.5,1,0.178,Sandstone
24.5,62.5,41.5,1,0.881,Sandstone
39.5,62.5,41.5,2,4.516,Shale
41.5,62.5,41.5,2,3.972,Shale
49.5,62.5,41.5,1,0.715,Sandstone
53.5,62.5,41.5,1,0.664,Sandstone
79.5,62.5,41.5,2,0.13,Shale
5.5,63.5,41.5,1,0.599,Sandstone
19.5,63.5,41.5,1,0.437,Sandstone
33.5,63.5,41.5,2,7.543,Shale
38.5,63.5,41.5,2,1.504,Shale
40.5,63.5,41.5,2,2.2,Shale
48.5,63.5,41.5,1,0.616,Sandstone
58.5,63.5,41.5,1,0.147,Sandstone
79.5,63.5,41.5,2,0.095,Shale
84.5,63.5,41.5,2,1.767,Shale
14.5,64.5,41.5,3,8.219,Breccia
29.5,64.5,41.5,1,0.392,Sandstone
53.5,64.5,41.5,2,2.883,Shale
55.5,64.5,41.5,1,0.483,Sandstone
62.5,64.5,41.5,2,1.244,Shale
83.5,64.5,41.5,2,0.84,Shale
10.5,65.5,41.5,3,10.601,Breccia
24.5,65.5,41.5,1,0.685,Sandstone
38.5,65.5,41.5,2,0.773,Shale
41.5,65.5,41.5,2,0.914,Shale
42.5,65.5,41.5,2,0.849,Shale
61.5,65.5,41.5,1,0.022,Sandstone
86.5,65.5,41.5,2,0.877,Shale
96.5,65.5,41.5,1,0.508,Sandstone
98.5,65.5,41.5,2,1.069,Shale
3.5,66.5,41.5,3,4.204,Breccia
5.5,66.5,41.5,3,20.231,Breccia
7.5,66.5,41.5,3,12.439,Breccia
11.5,66.5,41.5,3,3.155,Breccia
29.5,66.5,41.5,1,0.762,Sandstone
30.5,66.5,41.5,1,0.715,Sandstone
37.5,66.5,41.5,2,0.959,Shale
85.5,66.5,41.5,2,0.362,Shale
88.5,66.5,41.5,2,0.317,Shale
16.5,67.5,41.5,1,0.611,Sandstone
34.5,67.5,41.5,2,1.426,Shale
48.5,67.5,41.5,1,0.633,Sandstone
52.5,67.5,41.5,1,0.511,Sandstone
85.5,67.5,41.5,2,0.599,Shale
90.5,67.5,41.5,1,0.228,Sandstone
15.5,68.5,41.5,3,2.775,Breccia
20.5,68.5,41.5,3,1.84,Breccia
22.5,68.5,41.5,3,2.226,Breccia
29.5,68.5,41.5,1,0.705,Sandstone
30.5,68.5,41.5,1,0.823,Sandstone
32.5,68.5,41.5,1,0.541,Sandstone
34.5,68.5,41.5,2,1.558,Shale
38.5,68.5,41.5,1,0.603,Sandstone
93.5,68.5,41.5,1,0.047,Sandstone
94.5,68.5,41.5,1,0.233,Sandstone
0.5,69.5,41.5,3,2.399,Breccia
2.5,69.5,41.5,3,4.229,Breccia
16.5,69.5,41.5,3,1.844,Breccia
20.5,69.5,41.5,3,4.547,Breccia
56.5,69.5,41.5,1,0.891,Sandstone
59.5,69.5,41.5,1,0.208,Sandstone
64.5,69.5,41.5,2,0.205,Shale
65.5,69.5,41.5,2,0.32,Shale
77.5,69.5,41.5,1,0.138,Sandstone
79.5,69.5,41.5,2,0.497,Shale
87.5,69.5,41.5,2,0.512,Shale
90.5,69.5,41.5,1,0.371,Sandstone
92.5,69.5,41.5,1,0.115,Sandstone
93.5,69.5,41.5,1,0.11,Sandstone
97.5,69.5,41.5,1,0.438,Sandstone
29.5,70.5,41.5,1,0.544,Sandstone
35.5,70.5,41.5,2,2.099,Shale
41.5,70.5,41.5,2,2.615,Shale
72.5,70.5,41.5,2,0.238,Shale
81.5,70.5,41.5,2,0.39,Shale
85.5,70.5,41.5,2,0.644,Shale
88.5,70.5,41.5,2,0.397,Shale
92.5,70.5,41.5,1,0.31,Sandstone
1.5,71.5,41.5,3,7.974,Breccia
9.5,71.5,41.5,3,4.35,Breccia
18.5,71.5,41.5,1,0.556,Sandstone
22.5,71.5,41.5,1,0.101,Sandstone
30.5,71.5,41.5,1,0.284,Sandstone
33.5,71.5,41.5,1,0.177,Sandstone
35.5,71.5,41.5,1,0.333,Sandstone
44.5,71.5,41.5,1,0.622,Sandstone
45.5,71.5,41.5,1,0.282,Sandstone
48.5,71.5,41.5,1,0.191,Sandstone
50.5,71.5,41.5,1,0.318,Sandstone
54.5,71.5,41.5,1,0.658,Sandstone
81.5,71.5,41.5,2,1.307,Shale
19.5,72.5,41.5,1,0.337,Sandstone
37.5,72.5,41.5,2,1.571,Shale
82.5,72.5,41.5,2,4.059,Shale
91.5,72.5,41.5,1,0.105,Sandstone
96.5,72.5,41.5,1,0.521,Sandstone
5.5,73.5,41.5,3,8.157,Breccia
23.5,73.5,41.5,1,0.27,Sandstone
43.5,73.5,41.5,2,0.723,Shale
45.5,73.5,41.5,2,0.375,Shale
46.5,73.5,41.5,2,1.491,Shale
77.5,73.5,41.5,1,0.59,Sandstone
82.5,73.5,41.5,2,1.1,Shale
85.5,73.5,41.5,2,2.632,Shale
94.5,73.5,41.5,1,0.451,Sandstone
95.5,73.5,41.5,1,0.673,Sandstone
2.5,74.5,41.5,3,2.406,Breccia
3.5,74.5,41.5,3,7.645,Breccia
10.5,74.5,41.5,3,10.316,Breccia
20.5,74.5,41.5,1,0.036,Sandstone
49.5,74.5,41.5,2,0.874,Shale
54.5,74.5,41.5,1,0.263,Sandstone
56.5,74.5,41.5,1,0.648,Sandstone
58.5,74.5,41.5,1,0.74,Sandstone
71.5,74.5,41.5,3,0.511,Breccia
83.5,74.5,41.5,2,0.953,Shale
41.5,75.5,41.5,2,1.098,Shale
56.5,75.5,41.5,1,0.815,Sandstone
59.5,75.5,41.5,1,0.832,Sandstone
64.5,75.5,41.5,1,0.246,Sandstone
68.5,75.5,41.5,1,0.081,Sandstone
72.5,75.5,41.5,3,0.204,Breccia
83.5,75.5,41.5,2,0.93,Shale
90.5,75.5,41.5,1,0.039,Sandstone
95.5,75.5,41.5,1,0.822,Sandstone
8.5,76.5,41.5,3,1.714,Breccia
27.5,76.5,41.5,1,0.556,Sandstone
42.5,76.5,41.5,2,0.577,Shale
53.5,76.5,41.5,1,0.324,Sandstone
82.5,76.5,41.5,2,0.455,Shale
84.5,76.5,41.5,2,0.486,Shale
25.5,77.5,41.5,1,0.768,Sandstone
37.5,77.5,41.5,2,1.406,Shale
38.5,77.5,41.5,2,1.567,Shale
39.5,77.5,41.5,2,1.541,Shale
47.5,77.5,41.5,2,1.156,Shale
84.5,77.5,41.5,2,1.118,Shale
86.5,77.5,41.5,2,0.307,Shale
7.5,78.5,41.5,3,7.364,Breccia
15.5,78.5,41.5,3,6.661,Breccia
24.5,78.5,41.5,1,0.444,Sandstone
40.5,78.5,41.5,2,1.856,Shale
69.5,78.5,41.5,3,1.207,Breccia
71.5,78.5,41.5,3,1.58,Breccia
96.5,78.5,41.5,1,0.237,Sandstone
15.5,79.5,41.5,3,6.416,Breccia
18.5,79.5,41.5,3,1.944,Breccia
19.5,79.5,41.5,3,1.527,Breccia
23.5,79.5,41.5,1,0.34,Sandstone
43.5,79.5,41.5,2,0.802,Shale
67.5,79.5,41.5,1,0.07,Sandstone
69.5,79.5,41.5,3,1.148,Breccia
73.5,79.5,41.5,3,0.393,Breccia
86.5,79.5,41.5,2,0.409,Shale
2.5,80.5,41.5,3,3.031,Breccia
5.5,80.5,41.5,3,0.648,Breccia
11.5,80.5,41.5,2,1.37,Shale
25.5,80.5,41.5,1,0.885,Sandstone
27.5,80.5,41.5,1,0.621,Sandstone
35.5,80.5,41.5,1,0.313,Sandstone
43.5,80.5,41.5,2,0.225,Shale
62.5,80.5,41.5,1,0.847,Sandstone
78.5,80.5,41.5,3,8.151,Breccia
86.5,80.5,41.5,2,0.245,Shale
90.5,80.5,41.5,1,0.819,Sandstone
93.5,80.5,41.5,1,0.231,Sandstone
96.5,80.5,41.5,1,0.791,Sandstone
14.5,81.5,41.5,2,4.932,Shale
16.5,81.5,41.5,3,3.464,Breccia
43.5,81.5,41.5,2,0.526,Shale
61.5,81.5,41.5,1,0.558,Sandstone
73.5,81.5,41.5,3,1.087,Breccia
85.5,81.5,41.5,2,0.101,Shale
3.5,82.5,41.5,2,1.653,Shale
30.5,82.5,41.5,1,0.542,Sandstone
43.5,82.5,41.5,2,2.444,Shale
13.5,83.5,41.5,2,1.79,Shale
23.5,83.5,41.5,1,0.906,Sandstone
38.5,83.5,41.5,1,0.701,Sandstone
66.5,83.5,41.5,1,0.042,Sandstone
68.5,83.5,41.5,1,0.019,Sandstone
71.5,83.5,41.5,1,0.035,Sandstone
72.5,83.5,41.5,1,0.001,Sandstone
12.5,84.5,41.5,2,0.83,Shale
21.5,84.5,41.5,3,2.335,Breccia
22.5,84.5,41.5,1,0.329,Sandstone
40.5,84.5,41.5,2,1.528,Shale
47.5,84.5,41.5,2,3.455,Shale
50.5,84.5,41.5,2,2.247,Shale
59.5,84.5,41.5,1,0.252,Sandstone
72.5,84.5,41.5,1,0.004,Sandstone
80.5,84.5,41.5,3,4.331,Breccia
